year,month,day,hour,minute,second,moisture0,moisture1,moisture2,moisture3,moisture4,irrgation
2020,3,17,17,31,3,0.52,0.59,0.75,0.89,0.01,false
2020,3,17,17,33,33,0.52,0.58,0.77,0.85,0.01,false
2020,3,17,17,36,3,0.53,0.59,0.78,0.88,0.01,false
2020,3,17,17,38,34,0.40,0.59,0.77,0.89,0.01,false
2020,3,17,17,41,4,0.39,0.59,0.75,0.91,0.01,false
2020,3,17,17,43,34,0.39,0.58,0.74,0.83,0.01,false
2020,3,17,17,46,4,0.39,0.59,0.76,0.86,0.01,false
2020,3,17,17,48,34,0.39,0.59,0.77,0.83,0.01,false
2020,3,17,17,51,4,0.39,0.59,0.79,0.87,0.01,false
2020,3,17,17,53,35,0.40,0.59,0.79,0.82,0.01,false
2020,3,17,17,56,5,0.40,0.59,0.80,0.92,0.01,false
2020,3,17,17,58,35,0.40,0.59,0.76,0.88,0.01,false
2020,3,17,18,1,5,0.40,0.59,0.76,0.88,0.01,false
2020,3,17,18,3,35,0.40,0.59,0.81,0.82,0.01,false
2020,3,17,18,6,5,0.40,0.58,0.76,0.80,0.01,false
2020,3,17,18,8,35,0.40,0.58,0.74,0.80,0.01,false
2020,3,17,18,11,6,0.40,0.59,0.74,0.88,0.01,false
2020,3,17,18,13,36,0.39,0.58,0.75,0.81,0.01,false
2020,3,17,18,16,6,0.39,0.59,0.73,0.90,0.01,false
2020,3,17,18,18,36,0.39,0.59,0.81,0.83,0.01,false
2020,3,17,18,21,6,0.41,0.59,0.84,0.86,0.01,false
2020,3,17,18,23,36,0.40,0.59,0.82,0.89,0.01,false
2020,3,17,18,26,7,0.39,0.58,0.75,0.81,0.01,false
2020,3,17,18,28,37,0.40,0.59,0.77,0.85,0.01,false
2020,3,17,18,31,7,0.40,0.59,0.76,0.91,0.01,false
2020,3,17,18,33,37,0.40,0.58,0.75,0.91,0.01,false
2020,3,17,18,36,7,0.40,0.59,0.75,0.91,0.01,false
2020,3,17,18,38,37,0.40,0.59,0.79,0.80,0.01,false
2020,3,17,18,41,8,0.40,0.58,0.74,0.81,0.01,false
2020,3,17,18,43,38,0.40,0.58,0.75,0.81,0.01,false
2020,3,17,18,46,8,0.40,0.58,0.76,0.81,0.01,false
2020,3,17,18,48,38,0.40,0.58,0.71,0.88,0.01,false
2020,3,17,18,51,8,0.40,0.58,0.73,0.82,0.01,false
2020,3,17,18,53,38,0.40,0.58,0.81,0.81,0.01,false
2020,3,17,18,56,8,0.40,0.58,0.74,0.80,0.01,false
2020,3,17,18,58,39,0.40,0.58,0.76,0.80,0.00,false
2020,3,17,19,1,9,0.40,0.58,0.74,0.81,0.01,false
2020,3,17,19,3,39,0.41,0.58,0.75,0.80,0.01,false
2020,3,17,19,6,9,0.41,0.58,0.77,0.81,0.01,false
2020,3,17,19,8,39,0.41,0.58,0.73,0.92,0.01,false
2020,3,17,19,11,9,0.41,0.58,0.71,0.80,0.01,false
2020,3,17,19,13,40,0.41,0.58,0.73,0.81,0.01,false
2020,3,17,19,16,10,0.41,0.58,0.73,0.81,0.01,false
2020,3,17,19,18,40,0.41,0.58,0.74,0.82,0.01,false
2020,3,17,19,21,10,0.41,0.58,0.72,0.82,0.01,false
2020,3,17,19,23,40,0.41,0.58,0.73,0.80,0.01,false
2020,3,17,19,26,10,0.41,0.58,0.73,0.80,0.01,false
2020,3,17,19,28,40,0.42,0.59,0.74,0.82,0.01,false
2020,3,17,19,31,11,0.42,0.59,0.75,0.82,0.01,false
2020,3,17,19,33,41,0.42,0.59,0.73,0.80,0.01,false
2020,3,17,19,36,11,0.42,0.59,0.74,0.92,0.01,false
2020,3,17,19,38,41,0.42,0.59,0.74,0.89,0.01,false
2020,3,17,19,41,11,0.42,0.59,0.73,0.80,0.01,false
2020,3,17,19,43,41,0.42,0.58,0.73,0.80,0.01,false
2020,3,17,19,46,12,0.42,0.58,0.72,0.81,0.01,false
2020,3,17,19,48,42,0.42,0.58,0.72,0.82,0.01,false
2020,3,17,19,51,12,0.43,0.59,0.72,0.91,0.01,false
2020,3,17,19,53,42,0.43,0.58,0.72,0.89,0.01,false
2020,3,17,19,56,12,0.44,0.58,0.72,0.89,0.01,false
2020,3,17,19,58,42,0.44,0.58,0.71,0.89,0.01,false
2020,3,17,20,1,13,0.44,0.58,0.72,0.89,0.01,false
2020,3,17,20,3,43,0.44,0.58,0.72,0.89,0.01,false
2020,3,17,20,6,13,0.44,0.58,0.71,0.90,0.01,false
2020,3,17,20,8,43,0.44,0.58,0.71,0.81,0.01,false
2020,3,17,20,11,13,0.44,0.58,0.72,0.81,0.01,false
2020,3,17,20,13,43,0.44,0.58,0.72,0.90,0.01,false
2020,3,17,20,16,13,0.43,0.58,0.73,0.89,0.01,false
2020,3,17,20,18,44,0.45,0.58,0.77,0.90,0.01,false
2020,3,17,20,21,14,0.44,0.58,0.72,0.90,0.01,false
2020,3,17,20,23,44,0.45,0.58,0.73,0.90,0.01,false
2020,3,17,20,26,14,0.45,0.58,0.73,0.79,0.01,false
2020,3,17,20,28,44,0.45,0.58,0.73,0.90,0.01,false
2020,3,17,20,31,14,0.45,0.58,0.76,0.83,0.01,false
2020,3,17,20,33,45,0.45,0.57,0.70,0.82,0.01,false
2020,3,17,20,36,15,0.45,0.57,0.71,0.82,0.01,false
2020,3,17,20,38,45,0.45,0.57,0.73,0.90,0.01,false
2020,3,17,20,41,15,0.45,0.57,0.72,0.89,0.01,false
2020,3,17,20,43,45,0.46,0.57,0.72,0.81,0.01,false
2020,3,17,20,46,15,0.45,0.57,0.74,0.83,0.01,false
2020,3,17,20,48,45,0.45,0.57,0.70,0.81,0.01,false
2020,3,17,20,51,16,0.45,0.57,0.77,0.82,0.01,false
2020,3,17,20,53,46,0.45,0.57,0.72,0.82,0.01,false
2020,3,17,20,56,16,0.45,0.57,0.70,0.82,0.01,false
2020,3,17,20,58,46,0.46,0.57,0.72,0.82,0.01,false
2020,3,17,21,1,16,0.46,0.58,0.73,0.82,0.01,false
2020,3,17,21,3,46,0.46,0.58,0.73,0.81,0.01,false
2020,3,17,21,6,17,0.45,0.58,0.74,0.81,0.01,false
2020,3,17,21,8,47,0.46,0.58,0.74,0.89,0.01,false
2020,3,17,21,11,17,0.46,0.58,0.73,0.90,0.01,false
2020,3,17,21,13,47,0.46,0.58,0.73,0.90,0.01,false
2020,3,17,21,16,17,0.47,0.58,0.73,0.90,0.01,false
2020,3,17,21,18,47,0.47,0.58,0.75,0.90,0.01,false
2020,3,17,21,21,18,0.47,0.58,0.75,0.90,0.01,false
2020,3,17,21,23,48,0.47,0.57,0.74,0.87,0.01,false
2020,3,17,21,26,18,0.47,0.57,0.73,0.80,0.01,false
2020,3,17,21,28,48,0.47,0.57,0.72,0.80,0.01,false
2020,3,17,21,31,18,0.47,0.57,0.73,0.80,0.01,false
2020,3,17,21,33,48,0.46,0.56,0.72,0.80,0.01,false
2020,3,17,21,36,18,0.47,0.56,0.73,0.80,0.01,false
2020,3,17,21,38,49,0.47,0.57,0.84,0.82,0.01,false
2020,3,17,21,41,19,0.47,0.57,0.75,0.88,0.01,false
2020,3,17,21,43,49,0.47,0.57,0.76,0.89,0.01,false
2020,3,17,21,46,19,0.47,0.57,0.73,0.90,0.01,false
2020,3,17,21,48,49,0.47,0.57,0.75,0.90,0.01,false
2020,3,17,21,51,19,0.47,0.56,0.73,0.90,0.01,false
2020,3,17,21,53,50,0.47,0.56,0.75,0.86,0.01,false
2020,3,17,21,56,20,0.47,0.56,0.76,0.90,0.01,false
2020,3,17,21,58,50,0.47,0.56,0.73,0.90,0.01,false
2020,3,17,22,1,20,0.47,0.55,0.71,0.80,0.01,false
2020,3,17,22,3,50,0.48,0.56,0.73,0.81,0.01,false
2020,3,17,22,6,20,0.47,0.56,0.74,0.90,0.01,false
2020,3,17,22,8,50,0.48,0.56,0.74,0.90,0.01,false
2020,3,17,22,11,21,0.47,0.56,0.73,0.81,0.01,false
2020,3,17,22,13,51,0.47,0.55,0.73,0.81,0.01,false
2020,3,17,22,16,21,0.48,0.56,0.76,0.80,0.01,false
2020,3,17,22,18,51,0.48,0.56,0.74,0.80,0.01,false
2020,3,17,22,21,21,0.48,0.56,0.75,0.80,0.01,false
2020,3,17,22,23,51,0.48,0.57,0.74,0.80,0.01,false
2020,3,17,22,26,22,0.48,0.57,0.75,0.80,0.01,false
2020,3,17,22,28,52,0.48,0.57,0.75,0.81,0.01,false
2020,3,17,22,31,22,0.48,0.57,0.75,0.81,0.01,false
2020,3,17,22,33,52,0.48,0.57,0.73,0.81,0.01,false
2020,3,17,22,36,22,0.49,0.57,0.76,0.81,0.01,false
2020,3,17,22,38,52,0.48,0.57,0.73,0.85,0.01,false
2020,3,17,22,41,22,0.48,0.57,0.75,0.82,0.01,false
2020,3,17,22,43,53,0.49,0.58,0.77,0.84,0.01,false
2020,3,17,22,46,23,0.49,0.58,0.75,0.82,0.01,false
2020,3,17,22,48,53,0.50,0.57,0.75,0.81,0.01,false
2020,3,17,22,51,23,0.49,0.57,0.74,0.80,0.01,false
2020,3,17,22,53,53,0.49,0.57,0.73,0.80,0.01,false
2020,3,17,22,56,23,0.49,0.57,0.75,0.80,0.01,false
2020,3,17,22,58,54,0.49,0.57,0.75,0.80,0.01,false
2020,3,17,23,1,24,0.49,0.57,0.76,0.80,0.01,false
2020,3,17,23,3,54,0.49,0.57,0.74,0.80,0.01,false
2020,3,17,23,6,24,0.49,0.57,0.72,0.80,0.01,false
2020,3,17,23,8,54,0.50,0.57,0.76,0.80,0.01,false
2020,3,17,23,11,24,0.50,0.57,0.75,0.80,0.01,false
2020,3,17,23,13,55,0.51,0.57,0.76,0.80,0.01,false
2020,3,17,23,16,25,0.50,0.57,0.73,0.80,0.01,false
2020,3,17,23,18,55,0.50,0.57,0.72,0.80,0.01,false
2020,3,17,23,21,25,0.50,0.57,0.73,0.80,0.01,false
2020,3,17,23,23,55,0.50,0.57,0.74,0.80,0.01,false
2020,3,17,23,26,25,0.50,0.57,0.74,0.80,0.01,false
2020,3,17,23,28,55,0.50,0.57,0.74,0.80,0.01,false
2020,3,17,23,31,26,0.50,0.57,0.74,0.80,0.01,false
2020,3,17,23,33,56,0.50,0.58,0.75,0.80,0.01,false
2020,3,17,23,36,26,0.50,0.58,0.73,0.80,0.01,false
2020,3,17,23,38,56,0.50,0.58,0.74,0.80,0.01,false
2020,3,17,23,41,26,0.51,0.58,0.75,0.80,0.01,false
2020,3,17,23,43,56,0.51,0.58,0.77,0.80,0.01,false
2020,3,17,23,46,27,0.51,0.58,0.78,0.80,0.01,false
2020,3,17,23,48,57,0.50,0.58,0.75,0.80,0.01,false
2020,3,17,23,51,27,0.50,0.57,0.73,0.80,0.01,false
2020,3,17,23,53,57,0.50,0.58,0.75,0.80,0.01,false
2020,3,17,23,56,27,0.50,0.58,0.75,0.80,0.01,false
2020,3,17,23,58,57,0.50,0.58,0.76,0.80,0.01,false
2020,3,18,0,1,27,0.50,0.58,0.76,0.80,0.01,false
2020,3,18,0,3,58,0.50,0.57,0.72,0.80,0.01,false
2020,3,18,0,6,28,0.50,0.58,0.76,0.80,0.01,false
2020,3,18,0,8,58,0.50,0.58,0.73,0.80,0.01,false
2020,3,18,0,11,28,0.50,0.58,0.75,0.80,0.01,false
2020,3,18,0,13,58,0.50,0.57,0.71,0.80,0.01,false
2020,3,18,0,16,28,0.51,0.58,0.84,0.80,0.01,false
2020,3,18,0,18,59,0.50,0.58,0.75,0.80,0.01,false
2020,3,18,0,21,29,0.50,0.58,0.75,0.80,0.01,false
2020,3,18,0,23,59,0.51,0.58,0.79,0.80,0.01,false
2020,3,18,0,26,29,0.51,0.58,0.74,0.80,0.01,false
2020,3,18,0,28,59,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,0,31,29,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,0,34,0,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,0,36,30,0.51,0.57,0.73,0.80,0.01,false
2020,3,18,0,39,0,0.52,0.58,0.84,0.80,0.01,false
2020,3,18,0,41,30,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,0,44,0,0.51,0.58,0.77,0.80,0.01,false
2020,3,18,0,46,30,0.51,0.58,0.77,0.80,0.01,false
2020,3,18,0,49,0,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,0,51,31,0.51,0.58,0.77,0.80,0.01,false
2020,3,18,0,54,1,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,0,56,31,0.50,0.57,0.73,0.80,0.01,false
2020,3,18,0,59,1,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,1,1,31,0.51,0.58,0.78,0.80,0.01,false
2020,3,18,1,4,1,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,1,6,32,0.51,0.58,0.76,0.80,0.01,false
2020,3,18,1,9,2,0.50,0.58,0.76,0.80,0.01,false
2020,3,18,1,11,32,0.51,0.58,0.74,0.80,0.01,false
2020,3,18,1,14,2,0.51,0.58,0.76,0.80,0.01,false
2020,3,18,1,16,32,0.51,0.58,0.74,0.80,0.01,false
2020,3,18,1,19,2,0.51,0.58,0.76,0.80,0.01,false
2020,3,18,1,21,32,0.51,0.58,0.84,0.80,0.01,false
2020,3,18,1,24,3,0.50,0.58,0.75,0.80,0.01,false
2020,3,18,1,26,33,0.50,0.57,0.73,0.80,0.01,false
2020,3,18,1,29,3,0.50,0.57,0.75,0.80,0.01,false
2020,3,18,1,31,33,0.50,0.58,0.77,0.80,0.01,false
2020,3,18,1,34,3,0.50,0.58,0.75,0.80,0.01,false
2020,3,18,1,36,33,0.50,0.57,0.74,0.80,0.01,false
2020,3,18,1,39,4,0.50,0.57,0.75,0.80,0.01,false
2020,3,18,1,41,34,0.50,0.57,0.75,0.80,0.01,false
2020,3,18,1,44,4,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,1,46,34,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,1,49,4,0.51,0.58,0.75,0.80,0.01,false
2020,3,18,1,51,34,0.51,0.58,0.75,0.82,0.01,false
2020,3,18,1,54,5,0.51,0.58,0.76,0.87,0.01,false
2020,3,18,1,56,35,0.51,0.57,0.74,0.81,0.01,false
2020,3,18,1,59,5,0.52,0.58,0.79,0.80,0.01,false
2020,3,18,2,1,35,0.50,0.57,0.75,0.80,0.01,false
2020,3,18,2,4,5,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,2,6,35,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,2,9,5,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,2,11,36,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,2,14,6,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,2,16,36,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,2,19,6,0.51,0.57,0.73,0.80,0.01,false
2020,3,18,2,21,36,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,2,24,6,0.51,0.57,0.74,0.80,0.01,false
2020,3,18,2,26,37,0.51,0.57,0.72,0.80,0.01,false
2020,3,18,2,29,7,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,2,31,37,0.51,0.57,0.72,0.80,0.01,false
2020,3,18,2,34,7,0.51,0.57,0.73,0.80,0.01,false
2020,3,18,2,36,37,0.51,0.57,0.75,0.80,0.01,false
2020,3,18,2,39,7,0.52,0.57,0.74,0.80,0.01,false
2020,3,18,2,41,37,0.52,0.57,0.75,0.80,0.01,false
2020,3,18,2,44,8,0.52,0.57,0.75,0.84,0.01,false
2020,3,18,2,46,38,0.52,0.57,0.74,0.96,0.01,false
2020,3,18,2,49,8,0.52,0.57,0.76,0.80,0.01,false
2020,3,18,2,51,38,0.52,0.57,0.74,0.80,0.01,false
2020,3,18,2,54,8,0.51,0.56,0.73,0.80,0.01,false
2020,3,18,2,56,38,0.51,0.57,0.73,0.80,0.01,false
2020,3,18,2,59,9,0.51,0.56,0.70,0.80,0.01,false
2020,3,18,3,1,39,0.52,0.56,0.70,0.80,0.01,false
2020,3,18,3,4,9,0.52,0.56,0.72,0.80,0.01,false
2020,3,18,3,6,39,0.52,0.56,0.73,0.80,0.01,false
2020,3,18,3,9,9,0.51,0.56,0.73,0.80,0.01,false
2020,3,18,3,11,39,0.51,0.56,0.73,0.80,0.01,false
2020,3,18,3,14,10,0.51,0.56,0.73,0.80,0.01,false
2020,3,18,3,16,40,0.51,0.56,0.73,0.80,0.01,false
2020,3,18,3,19,10,0.52,0.56,0.73,0.80,0.01,false
2020,3,18,3,21,40,0.52,0.56,0.73,0.80,0.01,false
2020,3,18,3,24,10,0.50,0.56,0.72,0.80,0.01,false
2020,3,18,3,26,40,0.50,0.56,0.73,0.80,0.01,false
2020,3,18,3,29,10,0.50,0.56,0.73,0.80,0.01,false
2020,3,18,3,31,41,0.51,0.57,0.74,0.92,0.01,false
2020,3,18,3,34,11,0.50,0.57,0.73,0.92,0.01,false
2020,3,18,3,36,41,0.50,0.57,0.75,0.91,0.01,false
2020,3,18,3,39,11,0.50,0.57,0.75,0.91,0.01,false
2020,3,18,3,41,41,0.50,0.56,0.74,0.91,0.01,false
2020,3,18,3,44,11,0.50,0.56,0.74,0.91,0.01,false
2020,3,18,3,46,42,0.49,0.56,0.74,0.80,0.01,false
2020,3,18,3,49,12,0.50,0.56,0.74,0.92,0.01,false
2020,3,18,3,51,42,0.49,0.56,0.72,0.80,0.01,false
2020,3,18,3,54,12,0.49,0.55,0.73,0.80,0.01,false
2020,3,18,3,56,42,0.49,0.55,0.74,0.80,0.01,false
2020,3,18,3,59,12,0.49,0.55,0.73,0.80,0.01,false
2020,3,18,4,1,42,0.49,0.55,0.75,0.80,0.01,false
2020,3,18,4,4,13,0.49,0.55,0.73,0.80,0.01,false
2020,3,18,4,6,43,0.49,0.55,0.73,0.80,0.01,false
2020,3,18,4,9,13,0.59,0.55,0.75,0.80,0.01,false
2020,3,18,4,11,43,0.58,0.55,0.72,0.80,0.01,false
2020,3,18,4,14,13,0.57,0.55,0.74,0.80,0.01,false
2020,3,18,4,16,43,0.57,0.55,0.75,0.80,0.01,false
2020,3,18,4,19,14,0.56,0.55,0.73,0.80,0.01,false
2020,3,18,4,21,44,0.53,0.55,0.74,0.80,0.01,false
2020,3,18,4,24,14,0.49,0.55,0.73,0.80,0.01,false
2020,3,18,4,26,44,0.49,0.54,0.74,0.80,0.01,false
2020,3,18,4,29,14,0.52,0.55,0.73,0.80,0.01,false
2020,3,18,4,31,44,0.50,0.55,0.73,0.80,0.01,false
2020,3,18,4,34,15,0.50,0.55,0.73,0.80,0.01,false
2020,3,18,4,36,45,0.56,0.54,0.72,0.80,0.01,false
2020,3,18,4,39,15,0.49,0.55,0.75,0.80,0.01,false
2020,3,18,4,41,45,0.49,0.54,0.73,0.80,0.01,false
2020,3,18,4,44,15,0.50,0.55,0.83,0.80,0.01,false
2020,3,18,4,46,45,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,4,49,15,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,4,51,46,0.50,0.54,0.73,0.80,0.00,false
2020,3,18,4,54,16,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,4,56,46,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,4,59,16,0.50,0.54,0.76,0.80,0.01,false
2020,3,18,5,1,46,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,4,16,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,6,47,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,9,17,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,11,47,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,14,17,0.50,0.54,0.74,0.80,0.01,false
2020,3,18,5,16,47,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,5,19,17,0.50,0.54,0.71,0.80,0.01,false
2020,3,18,5,21,47,0.50,0.54,0.72,0.81,0.01,false
2020,3,18,5,24,18,0.50,0.54,0.72,0.81,0.01,false
2020,3,18,5,26,48,0.50,0.54,0.72,0.83,0.01,false
2020,3,18,5,29,18,0.50,0.54,0.73,0.92,0.01,false
2020,3,18,5,31,48,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,5,34,18,0.50,0.54,0.72,0.80,0.01,false
2020,3,18,5,36,48,0.50,0.54,0.72,0.80,0.01,false
2020,3,18,5,39,19,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,5,41,49,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,5,44,19,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,5,46,49,0.50,0.54,0.73,0.80,0.01,false
2020,3,18,5,49,19,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,5,51,49,0.50,0.53,0.72,0.80,0.01,false
2020,3,18,5,54,19,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,5,56,50,0.49,0.53,0.71,0.80,0.01,false
2020,3,18,5,59,20,0.50,0.53,0.72,0.80,0.01,false
2020,3,18,6,1,50,0.50,0.53,0.74,0.80,0.01,false
2020,3,18,6,4,20,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,6,6,50,0.50,0.53,0.72,0.80,0.01,false
2020,3,18,6,9,20,0.50,0.53,0.72,0.80,0.01,false
2020,3,18,6,11,51,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,6,14,21,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,6,16,51,0.50,0.53,0.73,0.80,0.01,false
2020,3,18,6,19,21,0.49,0.53,0.73,0.80,0.01,false
2020,3,18,6,21,51,0.51,0.53,0.73,0.80,0.01,false
2020,3,18,6,24,21,0.51,0.53,0.73,0.80,0.01,false
2020,3,18,6,26,52,0.51,0.53,0.72,0.80,0.01,false
2020,3,18,6,29,22,0.51,0.53,0.73,0.80,0.01,false
2020,3,18,6,31,52,0.51,0.53,0.74,0.80,0.01,false
2020,3,18,6,34,22,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,36,52,0.52,0.53,0.75,0.80,0.01,false
2020,3,18,6,39,22,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,41,52,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,44,23,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,46,53,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,49,23,0.51,0.52,0.74,0.80,0.01,false
2020,3,18,6,51,53,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,54,23,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,6,56,53,0.51,0.52,0.74,0.80,0.01,false
2020,3,18,6,59,24,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,7,1,54,0.51,0.52,0.77,0.80,0.01,false
2020,3,18,7,4,24,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,7,6,54,0.52,0.52,0.79,0.80,0.01,false
2020,3,18,7,9,24,0.52,0.52,0.78,0.80,0.01,false
2020,3,18,7,11,54,0.52,0.52,0.74,0.80,0.01,false
2020,3,18,7,14,24,0.52,0.52,0.78,0.80,0.01,false
2020,3,18,7,16,55,0.52,0.52,0.78,0.80,0.01,false
2020,3,18,7,19,25,0.52,0.52,0.77,0.80,0.01,false
2020,3,18,7,21,55,0.52,0.52,0.76,0.80,0.01,false
2020,3,18,7,24,25,0.52,0.52,0.75,0.80,0.01,false
2020,3,18,7,26,55,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,7,29,25,0.51,0.52,0.71,0.80,0.01,false
2020,3,18,7,31,56,0.52,0.52,0.71,0.80,0.01,false
2020,3,18,7,34,26,0.51,0.52,0.72,0.80,0.01,false
2020,3,18,7,36,56,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,7,39,26,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,7,41,56,0.51,0.52,0.74,0.80,0.01,false
2020,3,18,7,44,26,0.51,0.52,0.74,0.80,0.01,false
2020,3,18,7,46,57,0.51,0.52,0.76,0.80,0.01,false
2020,3,18,7,49,27,0.51,0.51,0.72,0.80,0.01,false
2020,3,18,7,51,57,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,7,54,27,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,7,56,57,0.51,0.52,0.74,0.80,0.01,false
2020,3,18,7,59,27,0.51,0.52,0.73,0.80,0.01,false
2020,3,18,8,1,57,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,8,4,28,0.51,0.52,0.84,0.80,0.01,false
2020,3,18,8,6,58,0.50,0.51,0.72,0.80,0.01,false
2020,3,18,8,9,28,0.52,0.52,0.79,0.80,0.01,false
2020,3,18,8,11,58,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,8,14,28,0.51,0.51,0.72,0.80,0.01,false
2020,3,18,8,16,58,0.51,0.51,0.74,0.80,0.01,false
2020,3,18,8,19,29,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,8,21,59,0.51,0.51,0.77,0.80,0.01,false
2020,3,18,8,24,29,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,8,26,59,0.51,0.51,0.83,0.80,0.01,false
2020,3,18,8,29,29,0.50,0.51,0.74,0.80,0.01,false
2020,3,18,8,31,59,0.51,0.51,0.74,0.80,0.01,false
2020,3,18,8,34,29,0.50,0.51,0.72,0.80,0.01,false
2020,3,18,8,37,0,0.51,0.51,0.73,0.80,0.01,false
2020,3,18,8,39,30,0.51,0.51,0.72,0.80,0.01,false
2020,3,18,8,42,0,0.53,0.51,0.73,0.80,0.01,false
2020,3,18,8,44,30,0.53,0.51,0.74,0.80,0.01,false
2020,3,18,8,47,0,0.52,0.51,0.72,0.80,0.01,false
2020,3,18,8,49,30,0.52,0.50,0.73,0.80,0.01,false
2020,3,18,8,52,1,0.52,0.51,0.75,0.80,0.01,false
2020,3,18,8,54,31,0.52,0.50,0.74,0.83,0.01,false
2020,3,18,8,57,1,0.53,0.51,0.74,0.93,0.01,false
2020,3,18,8,59,31,0.52,0.50,0.73,0.79,0.01,false
2020,3,18,9,2,1,0.52,0.50,0.72,0.80,0.01,false
2020,3,18,9,4,31,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,7,2,0.52,0.50,0.75,0.80,0.01,false
2020,3,18,9,9,32,0.53,0.50,0.76,0.80,0.01,false
2020,3,18,9,12,2,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,14,32,0.54,0.51,0.84,0.80,0.01,false
2020,3,18,9,17,2,0.53,0.50,0.74,0.80,0.01,false
2020,3,18,9,19,32,0.52,0.50,0.75,0.80,0.01,false
2020,3,18,9,22,2,0.52,0.50,0.72,0.80,0.01,false
2020,3,18,9,24,33,0.52,0.50,0.73,0.80,0.01,false
2020,3,18,9,27,3,0.52,0.50,0.78,0.80,0.01,false
2020,3,18,9,29,33,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,32,3,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,34,33,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,37,3,0.52,0.50,0.75,0.80,0.01,false
2020,3,18,9,39,34,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,42,4,0.52,0.50,0.73,0.80,0.01,false
2020,3,18,9,44,34,0.52,0.50,0.78,0.80,0.01,false
2020,3,18,9,47,4,0.52,0.51,0.84,0.80,0.01,false
2020,3,18,9,49,34,0.51,0.50,0.72,0.80,0.01,false
2020,3,18,9,52,4,0.51,0.50,0.73,0.80,0.01,false
2020,3,18,9,54,34,0.52,0.50,0.74,0.80,0.01,false
2020,3,18,9,57,5,0.51,0.50,0.73,0.80,0.01,false
2020,3,18,9,59,35,0.51,0.50,0.74,0.80,0.01,false
2020,3,18,10,2,5,0.51,0.50,0.73,0.80,0.01,false
2020,3,18,10,4,35,0.51,0.50,0.73,0.80,0.01,false
